0,27.5,0.487465318595663,2.19293307038764
1,55,0.344690032372254,1.58787484611267
2,110,0.243732659297831,1.16003407271515
3,220,0.172345016186127,0.85750496057766
4,440,0.121866329648916,0.643584573878898
5,880,0.0861725080930635,0.492320017810156
6,1760,0.0609331648244578,0.385359824460775
7,3520,0.0430862540465317,0.309727546426403
